Oeuvre,Date,Langue,Play Genre,Most talktative character,Order in didascaly,Status,WC,Sentence_count,Verbs,Conjugated verbs,Punctuation,Dots,Commas,Semi-colons,Colons,Exclamations,Questions,Ellipsis,Parenthesis,Quotes,Apostrophes,Hyphens,Word length,Words longer than 6 letters,WPS,Unique ratio,Unique ratio lemma,Lexical richness,Pronouns,Individual vs collective pronouns,First-person pronouns,First-person pronouns / Pronouns,Nouns,Articles,Definite articles,Definite vs undefinite articles,Determiners,Possessives,Demonstratives,Adverbs,Temporal adverbs,Locative adverbs,Manner adverbs,Affirmation adverbs,Doubt adverbs,Intentional adverbs,Prepositions,Conjunctions,Adjectives,Negations,Negations / verbs,Numbers,Interjections,Future,Present,Simple past,Imperfect,Gerundive,Progressive,Tense alternance,Proximal vs distal deictics,Subjunctive,Conditional,Imperative,Indicative,Stative verbs,Stative / verbs,Linking verbs,Semantic modality,Modal verbs,Modal verbs extended,Internal vs external modals,Transitive,Grammatical agency,Individuated vs unindividuated objects,Active vs Passive Voice,Directional prep,Directional prep on adp,Manner prep,Manner prep on adp,Semantic modality with locutor as subject,Internal vs external modals with locutor as subject,Active vs Passive voice with locutor as subject,Telicity,Verb with locutor as subject,Linking verbs with locutor as subject,Modal verbs with locutor as subject,Modal verbs extended with locutor as subject,Total deictics,Conservative deictics,Abstractness ratio based on POS,Formality index,Implicit style,Dynamic style,Categorical style,Categorical style conservative,Perfect vs imperfect tense
ABEILLE-1674-ARGELIE1.txt,1674,français,Tragédie,ARGÉLIE,"{'ARGÉLIE': 1.0, 'ISMENE': 0.5, 'PHOENIX': 0.3333333333333333, 'TIMAGENE': 0.25, 'ARCAS': 0.2, 'CLÉON': 0.16666666666666666, 'CLYTIE': 0.14285714285714285, 'DIONE': 0.125, 'GARDES': 0.1111111111111111}",high,11446,926,0.17394723,0.713209442,0.275729512,0.182826362,0.298479087,0.043092522,0.028200253,0.036121673,0.05608365,0.018377693,0,0,0.27661597,0.060202788,4.129477547,0.158046479,12.36069114,0.156473877,0.880620155,47.08502367,0.18504281,2.443365696,0.056701031,0.306421152,0.169578892,0.04997379,0.046391753,2.839572193,0.140223659,0.069980779,0.009435611,0.075484886,0.017648087,0.007775642,0.005504106,0.001310501,0.001659969,0,0.102830683,0.051459025,0.047702254,0.028656299,0.164741336,0.00297047,0.005154639,0.050704225,0.653521127,0.01056338,0.092957746,0.038171773,0,0.204225352,2.666666667,0.078169014,0.078169014,0.121126761,0.722535211,0.019482789,0.112004018,0.067805123,1.573333333,0.055750879,0.074334505,1.642857143,0.532395781,0,5.686746988,24.02702703,0.000349467,0.003167063,0.007775642,0.070467142,2.647058824,2.777777778,87.66666667,0.071428571,0.182822702,0.03021978,0.016483516,0.027472527,0.377550993,0.280447318,2.112156663,49.96522803,0.434474926,0.280010484,0.232919797,0.152804473,0.113636364
ABEILLE-1674-ARGELIE1.txt,1674,français,Tragédie,ARGÉLIE,"{'ARGÉLIE': 1.0, 'ISMENE': 0.5, 'PHOENIX': 0.3333333333333333, 'TIMAGENE': 0.25, 'ARCAS': 0.2, 'CLÉON': 0.16666666666666666, 'CLYTIE': 0.14285714285714285, 'DIONE': 0.125, 'GARDES': 0.1111111111111111}",low,3142,284,0.166772756,0.719465649,0.276257161,0.184331797,0.319124424,0.038018433,0.017281106,0.044930876,0.06797235,0.029953917,0,0,0.237327189,0.061059908,4.162635264,0.163271801,11.06338028,0.244430299,0.82729805,46.02743526,0.170910248,2.069444444,0.045830681,0.268156425,0.181094844,0.060152769,0.058561426,4,0.138128581,0.061425843,0.01145767,0.064290261,0.0162317,0.005410567,0.006683641,0.000636537,0.000954806,0,0.100891152,0.052196053,0.044239338,0.025779758,0.154580153,0.003819223,0.005410567,0.029177719,0.631299735,0.029177719,0.103448276,0.057251908,0,0.225464191,0.5,0.084880637,0.079575597,0.114058355,0.726790451,0.017186505,0.103053435,0.070610687,1.411764706,0.051526718,0.066793893,2,0.526717557,0,5.324324324,22.66666667,0.000636537,0.005540166,0.008593253,0.074792244,1.666666667,2.5,34.5,0.333333333,0.160305344,0.035714286,0,0,0.374338896,0.253978358,1.998170174,49.98949714,0.401973265,0.252387015,0.239019733,0.161043921,0.282051282
ABEILLE-1676-CORIOLAN2.txt,1676,français,Tragédie,VIRGILIE,"{'C. MARTIUS': 1.0, 'AUFIDE': 0.5, 'CAMILLE': 0.3333333333333333, 'VIRGILIE': 0.25, 'ALBIN': 0.2, 'SABINE': 0.16666666666666666, 'SOLDATS': 0.14285714285714285}",high,3529,246,0.181071125,0.737089202,0.247095494,0.212155963,0.248853211,0.033256881,0.059633028,0.021788991,0.03440367,0.013761468,0.001146789,0,0.32912844,0.04587156,4.128931709,0.160102012,14.34552846,0.227259847,0.81372549,45.03647644,0.188438651,1.553719008,0.052989515,0.281203008,0.160668745,0.047322188,0.046755455,2.796610169,0.13119864,0.064607538,0.008784358,0.071408331,0.017568716,0.006234061,0.005667328,0.002833664,0.001133466,0,0.105695664,0.058656843,0.04165486,0.026069708,0.143974961,0.002550298,0.002833664,0.048832272,0.607218684,0.048832272,0.072186837,0.040688576,0,0.191082803,2,0.055201699,0.067940552,0.129511677,0.721868365,0.023236044,0.128325509,0.075117371,1.111111111,0.051643192,0.081377152,1.357142857,0.507042254,0,5.774647887,21.36363636,0.000283366,0.002457002,0.009351091,0.081081081,2.75,5,28,0.25,0.175273865,0.008928571,0.026785714,0.035714286,0.357011433,0.276848966,2.111111111,49.95579484,0.440918107,0.283083026,0.237744404,0.153017852,0.676470588
ABEILLE-1676-CORIOLAN2.txt,1676,français,Tragédie,VIRGILIE,"{'C. MARTIUS': 1.0, 'AUFIDE': 0.5, 'CAMILLE': 0.3333333333333333, 'VIRGILIE': 0.25, 'ALBIN': 0.2, 'SABINE': 0.16666666666666666, 'SOLDATS': 0.14285714285714285}",low,319,27,0.178683386,0.649122807,0.250783699,0.1125,0.3,0,0.025,0.0375,0.1375,0.05,0,0,0.2375,0.1,4.344827586,0.172413793,11.81481481,0.363636364,0.695121951,32.85626581,0.169278997,0.133333333,0.006269592,0.037037037,0.181818182,0.072100313,0.056426332,3.6,0.137931034,0.040752351,0.006269592,0.053291536,0.009404389,0.034482759,0.006269592,0,0.006269592,0,0.134796238,0.040752351,0.040752351,0.009404389,0.052631579,0.003134796,0.009404389,0.027027027,0.675675676,0,0.108108108,0.087719298,0,0.162162162,0,0.027027027,0.027027027,0.081081081,0.810810811,0.021943574,0.122807018,0.052631579,,0.035087719,0.035087719,0,0.50877193,0,4.5,,0,0,0.015673981,0.113636364,,0,,0.018,0.01754386,0,0,0,0.363518809,0.253918495,1.834782609,50.00940439,0.401253918,0.244514107,0.257053292,0.206896552,0
ABEILLE-1681-LYNCEE3.txt,1681,français,Tragédie,ÉRIGONE,"{'DANAÜS': 1.0, 'ÉRIGONE': 0.5, 'IPHIS': 0.3333333333333333, 'LYNCÉE': 0.25, 'HYPERMESTRE': 0.2, 'LYCASTE': 0.16666666666666666, 'DIRCÉ': 0.14285714285714285}",high,3512,159,0.179954442,0.71835443,0.231492027,0.121771218,0.402214022,0.03198032,0.013530135,0.024600246,0.035670357,0.012300123,0,0,0.324723247,0.033210332,4.110193622,0.154328018,22.08805031,0.229498861,0.831763122,45.28287891,0.166571754,3.424242424,0.0523918,0.314529915,0.177961276,0.063781321,0.062072893,3.633333333,0.140091116,0.061788155,0.010250569,0.069191344,0.017653759,0.009681093,0.005694761,0.00142369,0.001138952,0,0.105353075,0.047266515,0.05523918,0.023633257,0.131329114,0.000854214,0.001708428,0.055066079,0.662995595,0.013215859,0.033039648,0.034810127,0,0.13876652,1,0.059471366,0.066079295,0.140969163,0.724669604,0.019646925,0.109177215,0.056962025,1.25,0.047468354,0.074367089,2,0.533227848,0,5.584415584,10.35714286,0.000284738,0.002364066,0.007118451,0.059101655,2.75,9,74,1,0.204113924,0.007751938,0.007751938,0.015503876,0.354326897,0.255694761,1.980906921,49.99245444,0.41571754,0.255410023,0.240034169,0.169134396,0.4
ABEILLE-1681-LYNCEE3.txt,1681,français,Tragédie,ÉRIGONE,"{'DANAÜS': 1.0, 'ÉRIGONE': 0.5, 'IPHIS': 0.3333333333333333, 'LYNCÉE': 0.25, 'HYPERMESTRE': 0.2, 'LYCASTE': 0.16666666666666666, 'DIRCÉ': 0.14285714285714285}",low,255,18,0.192156863,0.795918367,0.250980392,0.125,0.390625,0.015625,0.015625,0.03125,0.09375,0.03125,0,0,0.25,0.046875,4.31372549,0.149019608,14.16666667,0.356862745,0.635036496,29.79957427,0.196078431,0.5,0.023529412,0.12,0.17254902,0.035294118,0.035294118,2.25,0.121568627,0.062745098,0.007843137,0.050980392,0.007843137,0,0,0,0,0,0.074509804,0.054901961,0.043137255,0.015686275,0.081632653,0,0.007843137,0.076923077,0.846153846,0,0,0.020408163,0,0.153846154,0,0.051282051,0.025641026,0.102564103,0.846153846,0.023529412,0.12244898,0.06122449,3,0.06122449,0.06122449,0,0.489795918,0,6.5,17,0,0,0.007843137,0.090909091,,0,,0.111111111,0.102040816,0,0,0,0.348897059,0.266666667,1.838709677,49.93921569,0.439215686,0.270588235,0.180392157,0.109803922,
AIGUEBERRE-1781-AVAREAMOUREUX4.txt,1781,français,Comédie,ARGANTE,"{'ARGANTE': 1.0, 'GÉRONTE': 0.5, 'JULIE': 0.3333333333333333, 'DORIMÈNE': 0.25, 'VALÈRE': 0.2, 'NÉRINE': 0.16666666666666666, 'MONSIEUR SUBTIL': 0.14285714285714285, 'MONSIEUR COURTELIGNE': 0.125}",high,353,34,0.192634561,0.691176471,0.246458924,0.264367816,0.287356322,0.034482759,0.045977011,0.068965517,0.045977011,0.011494253,0,0,0.172413793,0.068965517,4.192634561,0.186968839,10.38235294,0.30878187,0.641025641,29.28674718,0.195467422,2.307692308,0.082152975,0.420289855,0.169971671,0.082152975,0.059490085,2.333333333,0.113314448,0.033994334,0.005665722,0.073654391,0.016997167,0.002832861,0.011331445,0.002832861,0.002832861,0,0.07082153,0.073654391,0.033994334,0.031161473,0.161764706,0.002832861,0.008498584,0.085106383,0.70212766,0,0.085106383,0.044117647,0,0.234042553,0,0.085106383,0.063829787,0.085106383,0.765957447,0.031161473,0.161764706,0.058823529,6,0.058823529,0.073529412,0,0.382352941,0,3.666666667,33,0,0,0,0,,0,,0.090909091,0.220588235,0.066666667,0.066666667,0.066666667,0.391911693,0.249291785,1.890625,49.94334278,0.461756374,0.300283286,0.257790368,0.152974504,0
AIGUEBERRE-1781-AVAREAMOUREUX4.txt,1781,français,Comédie,ARGANTE,"{'ARGANTE': 1.0, 'GÉRONTE': 0.5, 'JULIE': 0.3333333333333333, 'DORIMÈNE': 0.25, 'VALÈRE': 0.2, 'NÉRINE': 0.16666666666666666, 'MONSIEUR SUBTIL': 0.14285714285714285, 'MONSIEUR COURTELIGNE': 0.125}",low,1941,179,0.186501803,0.762430939,0.252962391,0.305498982,0.258655804,0.036659878,0.030549898,0.026476578,0.018329939,0.014256619,0,0,0.262729124,0.046843177,4.190108192,0.163833076,10.84357542,0.223080886,0.758099352,38.20731706,0.210200927,0.633663366,0.032972694,0.156862745,0.149407522,0.051519835,0.045337455,3.259259259,0.091705307,0.026275116,0.00618238,0.098402885,0.014940752,0.013910355,0.017516744,0.003606388,0.001030397,0,0.094281298,0.065945389,0.047398248,0.045852653,0.245856354,0.008243174,0.003606388,0.108695652,0.641304348,0.010869565,0.072463768,0.022099448,0,0.260869565,0.363636364,0.086956522,0.061594203,0.097826087,0.735507246,0.031942298,0.171270718,0.116022099,1.25,0.027624309,0.044198895,1,0.494475138,0,3.195652174,28.83333333,0.000515198,0.005025126,0.006697579,0.065326633,2,1,,0.2,0.129834254,0.042553191,0.042553191,0.085106383,0.346929953,0.265327151,2.299079755,49.92194745,0.495105616,0.34054611,0.257599176,0.145801133,0.15
ALAINLEGRAND-1711-EPREUVERECIPROQUE8.txt,1711,français,Comédie,FRONTIN,"{'MADAME DE FALIGNAC': 1.0, 'VALÈRE': 0.5, 'PHILAMINTE': 0.3333333333333333, 'FRONTIN': 0.25, 'LISETTE': 0.2, 'CRIQUET': 0.16666666666666666}",high,961,81,0.188345473,0.745856354,0.254942768,0.228571429,0.269387755,0.057142857,0.020408163,0.048979592,0.020408163,0.040816327,0,0,0.281632653,0.032653061,4.209157128,0.176899063,11.86419753,0.26326743,0.708860759,35.34362765,0.213319459,3.454545455,0.067637877,0.317073171,0.149843913,0.064516129,0.049947971,2,0.113423517,0.029136316,0.014568158,0.096774194,0.027055151,0.013527575,0.016649324,0.004162331,0.001040583,0,0.096774194,0.040582726,0.038501561,0.037460978,0.198895028,0,0.003121748,0.051851852,0.77037037,0.014814815,0.037037037,0.027624309,0,0.177777778,1,0.059259259,0.066666667,0.081481481,0.822222222,0.021852237,0.116022099,0.093922652,2.666666667,0.044198895,0.060773481,3,0.502762431,0,3.178571429,19.25,0.002081165,0.01980198,0.007284079,0.069306931,,0,34,0.5,0.254143646,0.02173913,0,0.02173913,0.399655971,0.283038502,2.273846154,49.92403746,0.498439126,0.33194589,0.239334027,0.161290323,0.4
ALAINLEGRAND-1711-EPREUVERECIPROQUE8.txt,1711,français,Comédie,FRONTIN,"{'MADAME DE FALIGNAC': 1.0, 'VALÈRE': 0.5, 'PHILAMINTE': 0.3333333333333333, 'FRONTIN': 0.25, 'LISETTE': 0.2, 'CRIQUET': 0.16666666666666666}",low,1893,169,0.184891706,0.742857143,0.263074485,0.198795181,0.293172691,0.040160643,0.026104418,0.040160643,0.064257028,0.036144578,0,0,0.236947791,0.064257028,4.269413629,0.17538299,11.20118343,0.257791865,0.775590551,42.00410551,0.211833069,1.378378378,0.053882726,0.25436409,0.155837295,0.063391442,0.04965663,2.186046512,0.10723719,0.027469625,0.011093502,0.093502377,0.024300053,0.01320655,0.01320655,0.004754358,0.001056524,0,0.092974115,0.062334918,0.042789223,0.034865293,0.188571429,0.00528262,0.006339144,0.069230769,0.707692308,0.003846154,0.05,0.034285714,0,0.184615385,0.227272727,0.057692308,0.088461538,0.084615385,0.769230769,0.032223983,0.174285714,0.091428571,2.375,0.048571429,0.068571429,2.4,0.474285714,0,3.137254902,14.36363636,0,0,0.008452192,0.084656085,,0,45,0.034482759,0.177142857,0.096774194,0,0.016129032,0.384059216,0.276809297,2.237209302,49.92921289,0.490227153,0.337559429,0.253565769,0.156365557,0.076923077
ALLAINVAL-1728-ECOLEDESBOURGEOIS9.txt,1728,français,Comédie,LE MARQUIS MONCADE,"{'MONSIEUR MATHIEU': 1.0, 'DAMIS': 0.5, 'UN COMMISSAIRE': 0.3333333333333333, 'UN NOTAIRE': 0.25, 'PICARD': 0.2, 'LE MARQUIS MONCADE': 0.16666666666666666, 'UN COMMANDEUR': 0.14285714285714285, 'UN COMTE': 0.125, 'MONSIEUR POT-DE-VIN': 0.1111111111111111, 'UN COUREUR': 0.1, 'BENJAMINE': 0.09090909090909091, 'MARTON': 0.08333333333333333}",high,4451,560,0.192990339,0.743888242,0.304201303,0.245937962,0.235598227,0.044313146,0.016986706,0.084194978,0.062038405,0.031757755,0.000738552,0,0.206794682,0.071639586,4.243540777,0.182206246,7.948214286,0.192541002,0.823834197,42.83894385,0.222871265,1.845070423,0.054594473,0.244959677,0.157717367,0.053246461,0.04044035,2.307692308,0.102224219,0.03729499,0.006964727,0.087396091,0.013480117,0.011907437,0.020669512,0.004718041,0.001348012,0,0.088744102,0.050101101,0.042013031,0.030105594,0.155995343,0.002022018,0.007638733,0.075117371,0.610328638,0.00312989,0.092331768,0.041909197,0,0.214397496,0.1875,0.076682316,0.076682316,0.120500782,0.712050078,0.031902943,0.165308498,0.103608847,1.875,0.030267753,0.054714785,2.714285714,0.427240978,0,3.854166667,31.94117647,0,0,0.007414064,0.078947368,7,0,113,1,0.176949942,0.111842105,0,0,0.424792596,0.285553808,2.073030109,49.91541227,0.503257695,0.342170299,0.222197259,0.141990564,0.033898305
ALLAINVAL-1728-ECOLEDESBOURGEOIS9.txt,1728,français,Comédie,LE MARQUIS MONCADE,"{'MONSIEUR MATHIEU': 1.0, 'DAMIS': 0.5, 'UN COMMISSAIRE': 0.3333333333333333, 'UN NOTAIRE': 0.25, 'PICARD': 0.2, 'LE MARQUIS MONCADE': 0.16666666666666666, 'UN COMMANDEUR': 0.14285714285714285, 'UN COMTE': 0.125, 'MONSIEUR POT-DE-VIN': 0.1111111111111111, 'UN COUREUR': 0.1, 'BENJAMINE': 0.09090909090909091, 'MARTON': 0.08333333333333333}",low,43,8,0.139534884,0.833333333,0.325581395,0.571428571,0.214285714,0,0,0,0,0,0,0,0.142857143,0.071428571,4.302325581,0.209302326,5.375,0.441860465,0.527777778,17.32039599,0.093023256,0,0.046511628,0.5,0.302325581,0.162790698,0.139534884,3,0.093023256,0,0,0.023255814,0,0,0.023255814,0,0,0,0.11627907,0.023255814,0.11627907,0,0,0,0,0,0.8,0,0,0,0,0,1,0.2,0,0.2,0.6,0.023255814,0.166666667,0.166666667,,0,0,0,0.333333333,0,1,,0,0,0,0,,0,,0.113333333,0.166666667,0,0,0,0.23255814,0.093023256,1.473684211,50.22093023,0.255813953,0.139534884,0.302325581,0.279069767,
ANCELOT-ARAGO-1834-PAPILLOTES11.txt,1834,français,Comédie,NINON DE LENCLOS,"{'COMTE DE SAINT-POL': 1.0, 'MOLIÈRE': 0.5, 'DELAUNAY': 0.3333333333333333, 'SAINT-ÉVREMONT': 0.25, 'DE LONGUEVILLE': 0.2, ""D'ESTRÉES"": 0.16666666666666666, 'GERMAIN': 0.14285714285714285, 'NINON DE LENCLOS': 0.125, 'LA COMTESSE DE SAINT-POL': 0.1111111111111111, 'MADAME DE COULANGES': 0.1, 'MADAME DE LAFAYETTE': 0.09090909090909091, 'LES PAPILLOTES': 0.08333333333333333}",high,5630,758,0.180284192,0.769458128,0.331261101,0.192493298,0.190348525,0.025201072,0.020375335,0.136729223,0.062198391,0.097050938,0.001608579,0.002680965,0.201072386,0.070241287,4.196625222,0.180106572,7.427440633,0.208170515,0.845861085,47.52024108,0.198046181,1.382882883,0.05044405,0.25470852,0.14991119,0.064831261,0.054174067,2.699115044,0.107992895,0.030017762,0.009236234,0.10053286,0.026998224,0.012966252,0.011190053,0.004085258,0.002309059,0,0.097335702,0.052575488,0.042806394,0.038543517,0.213793103,0.003552398,0.011012433,0.083226633,0.641485275,0.012804097,0.066581306,0.034482759,0,0.249679898,0.368421053,0.052496799,0.112676056,0.120358515,0.749039693,0.036056838,0.2,0.119211823,2.7,0.052216749,0.064039409,3.076923077,0.420689655,0,3.751879699,30.58333333,0,0,0.008880995,0.084175084,5.333333333,6.5,139,0.037037037,0.183251232,0.069892473,0.005376344,0.005376344,0.479180377,0.268028419,2.273265196,49.93250444,0.478863233,0.334635879,0.253285968,0.162166963,0.192307692
ANCELOT-ARAGO-1834-PAPILLOTES11.txt,1834,français,Comédie,NINON DE LENCLOS,"{'COMTE DE SAINT-POL': 1.0, 'MOLIÈRE': 0.5, 'DELAUNAY': 0.3333333333333333, 'SAINT-ÉVREMONT': 0.25, 'DE LONGUEVILLE': 0.2, ""D'ESTRÉES"": 0.16666666666666666, 'GERMAIN': 0.14285714285714285, 'NINON DE LENCLOS': 0.125, 'LA COMTESSE DE SAINT-POL': 0.1111111111111111, 'MADAME DE COULANGES': 0.1, 'MADAME DE LAFAYETTE': 0.09090909090909091, 'LES PAPILLOTES': 0.08333333333333333}",low,23,5,0.173913043,0.5,0.391304348,0.222222222,0.222222222,0,0,0,0.222222222,0.111111111,0,0,0.222222222,0,4.52173913,0.260869565,4.6,0.47826087,0.47826087,13.32882059,0.217391304,0,0.043478261,0.2,0.173913043,0.043478261,0,0,0.043478261,0,0,0.043478261,0,0.043478261,0.043478261,0,0,0,0.086956522,0.173913043,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,1,0,0.5,0,0,0,,0,0,0,0.75,0,0,,0,0,0,0,,0,,0.0935,0.25,0,0,0,0.260869565,0.260869565,1.625,49.93478261,0.434782609,0.260869565,0.304347826,0.130434783,
ANONYME-1785-MATINEECOMEDIENFRANCAIS23.txt,1785,français,Proverbe,BELVAL,"{'BELVAL': 1.0, 'SOPHIE': 0.5, 'LE COMTE DE MOEURSEVILLE': 0.3333333333333333, 'VERVILLE': 0.25, 'LA FLEUR': 0.2}",high,3640,294,0.185989011,0.748892171,0.258241758,0.2,0.286170213,0.087234043,0.027659574,0.042553191,0.039361702,0.034042553,0,0,0.220212766,0.062765957,4.268956044,0.181318681,12.38095238,0.246703297,0.824019025,48.04030683,0.218956044,1.305389222,0.057142857,0.26097867,0.142032967,0.061538462,0.045054945,2.024691358,0.1,0.025,0.011813187,0.102747253,0.01978022,0.009340659,0.018406593,0.005769231,0.000549451,0.000274725,0.099725275,0.047527473,0.050824176,0.040384615,0.217134417,0.006868132,0.008791209,0.122287968,0.609467456,0.023668639,0.047337278,0.041358936,0,0.258382643,0.103448276,0.039447732,0.082840237,0.118343195,0.749506903,0.033241758,0.17872969,0.106351551,2.25,0.050221566,0.064992614,2.090909091,0.400295421,0.003401361,2.93,9.888888889,0.000274725,0.002557545,0.009065934,0.084398977,6,0,13,0.125,0.1816839,0.056910569,0.016260163,0.024390244,0.381289455,0.273076923,2.386097152,49.91881868,0.507692308,0.354945055,0.249175824,0.161263736,0.5
ANONYME-1785-MATINEECOMEDIENFRANCAIS23.txt,1785,français,Proverbe,BELVAL,"{'BELVAL': 1.0, 'SOPHIE': 0.5, 'LE COMTE DE MOEURSEVILLE': 0.3333333333333333, 'VERVILLE': 0.25, 'LA FLEUR': 0.2}",low,441,42,0.181405896,0.7375,0.301587302,0.248120301,0.255639098,0.052631579,0.015037594,0.037593985,0.022556391,0.015037594,0,0,0.285714286,0.067669173,4.077097506,0.210884354,10.5,0.287981859,0.634920635,29.78369724,0.224489796,2.125,0.038548753,0.171717172,0.154195011,0.056689342,0.036281179,1.454545455,0.095238095,0.024943311,0.006802721,0.079365079,0.027210884,0.013605442,0.015873016,0.011337868,0,0,0.115646259,0.036281179,0.0430839,0.015873016,0.0875,0.004535147,0.009070295,0.016949153,0.813559322,0,0.06779661,0.0625,0,0.152542373,0.666666667,0.033898305,0.084745763,0.033898305,0.830508475,0.034013605,0.1875,0.075,0.5,0.0375,0.0375,0.5,0.3875,0,2.833333333,20,0,0,0.015873016,0.137254902,,0,,0.014083333,0.125,0,0,0,0.379997613,0.290249433,2.236486486,49.93764172,0.485260771,0.337868481,0.224489796,0.172335601,0
ANONYME-1786-ZELAMIRE35.txt,1786,français,Comédie,GERMAIN,"{'DOLNANGE': 1.0, 'BELFORT': 0.5, 'GERMAIN': 0.3333333333333333, 'DUBOIS': 0.25, 'ZÉLAMIRE': 0.2, 'NADINE': 0.16666666666666666, 'OUKÉA': 0.14285714285714285, 'TROUPE DE SAUVAGES': 0.125}",high,1612,126,0.196650124,0.687697161,0.251240695,0.202469136,0.301234568,0.027160494,0.019753086,0.032098765,0.044444444,0.032098765,0,0,0.281481481,0.059259259,4.19044665,0.17866005,12.79365079,0.297146402,0.81237911,44.94460059,0.174937965,5.428571429,0.046526055,0.265957447,0.168734491,0.069478908,0.063275434,2.833333333,0.135235732,0.047766749,0.016129032,0.062655087,0.021712159,0.008064516,0.006823821,0.00248139,0.001861042,0,0.094292804,0.047766749,0.060173697,0.021091811,0.107255521,0.003101737,0.005583127,0.068807339,0.669724771,0.036697248,0.02293578,0.047318612,0,0.206422018,1.333333333,0.059633028,0.100917431,0.077981651,0.73853211,0.030397022,0.154574132,0.107255521,2.25,0.063091483,0.09148265,4,0.470031546,0,4.133333333,20,0.000620347,0.005494505,0.009925558,0.087912088,0.75,1.5,43,0.066666667,0.179810726,0.052631579,0,0,0.369567748,0.25248139,1.911714771,49.9764268,0.434243176,0.267990074,0.232630273,0.163771712,1.6
ANONYME-1786-ZELAMIRE35.txt,1786,français,Comédie,GERMAIN,"{'DOLNANGE': 1.0, 'BELFORT': 0.5, 'GERMAIN': 0.3333333333333333, 'DUBOIS': 0.25, 'ZÉLAMIRE': 0.2, 'NADINE': 0.16666666666666666, 'OUKÉA': 0.14285714285714285, 'TROUPE DE SAUVAGES': 0.125}",low,2115,219,0.204728132,0.702078522,0.279905437,0.228040541,0.304054054,0.006756757,0.018581081,0.059121622,0.047297297,0.037162162,0.001689189,0,0.234797297,0.0625,4.182978723,0.157446809,9.657534247,0.298817967,0.816720257,48.53525642,0.202364066,1.364705882,0.050591017,0.25,0.152245863,0.058156028,0.04964539,2.019230769,0.11536643,0.039716312,0.011347518,0.084160757,0.023167849,0.012765957,0.019858156,0.002836879,0.000472813,0,0.087470449,0.050118203,0.060047281,0.026477541,0.129330254,0.002836879,0.007092199,0.072368421,0.588815789,0.026315789,0.059210526,0.023094688,0,0.220394737,3.5,0.0625,0.111842105,0.115131579,0.677631579,0.029787234,0.145496536,0.101616628,1.785714286,0.069284065,0.110854503,2.75,0.401847575,0,3.355932203,35.5,0.000472813,0.004784689,0.007092199,0.071770335,1.666666667,4,,1,0.143187067,0.032258065,0.032258065,0.064516129,0.405220912,0.278014184,2.01986755,49.92978723,0.491252955,0.316312057,0.222222222,0.145626478,0.444444444
ANSEAUME-1772-RESSOURCECOMIQUE38.txt,1772,français,Comédie,LE CHEVALIER M.,"{'LE CHEVALIER M.': 1.0, 'LA MARQUISE': 0.5, 'LE PEINTRE M.': 0.3333333333333333, 'LE POÈTE M.': 0.25, 'LE MUSICIEN M.': 0.2, 'LA RANCUNE': 0.16666666666666666, ""L'ÉPINE"": 0.14285714285714285, 'LISETTE': 0.125, 'VALÈRE': 0.1111111111111111, 'FRONTIN': 0.1, 'M. PLATINET M.': 0.09090909090909091, 'LUCILE': 0.08333333333333333, 'MADAME ARGANTE': 0.07692307692307693, 'PROLOGUE': 0.07142857142857142}",high,4384,550,0.195939781,0.791618161,0.336678832,0.222222222,0.249322493,0.053523035,0.011517615,0.062330623,0.055555556,0.035907859,0.000677507,0,0.235094851,0.073848238,4.153056569,0.162636861,7.970909091,0.214872263,0.844170404,45.73045351,0.227645985,1.535911602,0.05725365,0.251503006,0.152372263,0.058622263,0.052235401,2.544444444,0.103330292,0.032846715,0.007983577,0.09375,0.017791971,0.013458029,0.018020073,0.004562044,0.001824818,0,0.076414234,0.04584854,0.04379562,0.035583942,0.181606519,0.003421533,0.010720803,0.052941176,0.75,0.007352941,0.030882353,0.024447031,0,0.152941176,0.108695652,0.067647059,0.041176471,0.126470588,0.766176471,0.034671533,0.176949942,0.103608847,1.296296296,0.041909197,0.067520373,1.4,0.430733411,0,3.271929825,27.94736842,0.000228102,0.002624672,0.004333942,0.049868766,6,4,67.5,0.333333333,0.195576251,0.047619048,0.011904762,0.029761905,0.425013105,0.291742701,2.127701375,49.90157391,0.517335766,0.356067518,0.216468978,0.135036496,0.238095238
